Report_ID,Crime_Type,Severity,Latitude,Longitude,Timestamp
1885,Burglary,High,14.930939,120.660373,2024-04-24 04:17:00
1886,Burglary,Medium,12.301015,126.757189,2024-04-01 02:51:00
1887,Drug Trafficking,Critical,13.666613,118.407971,2024-05-13 18:16:00
1888,Assault,Critical,11.683828,123.179699,2024-10-21 23:38:00
1889,Fire Incident,Critical,7.307541,124.836732,2024-11-04 21:48:00
1890,Drug Trafficking,Critical,6.517612,116.855894,2024-09-01 06:47:00
1891,Theft,Medium,8.950897,121.957247,2024-02-17 13:32:00
1892,Drug Trafficking,High,15.5913,119.400321,2024-05-26 21:24:00
1893,Robbery,High,8.768352,126.743295,2024-02-02 16:14:00
1894,Public Disturbance,Low,5.672685,117.02532,2024-08-12 17:15:00
1895,Theft,High,15.523512,126.546129,2024-12-30 05:54:00
1896,Drug Trafficking,Critical,15.525792,123.982569,2024-04-04 07:28:00
1897,Homicide,Critical,9.638455,125.861623,2024-03-14 13:09:00
1898,Kidnapping,Critical,5.331594,124.756762,2024-12-13 07:21:00
1899,Robbery,Critical,7.257122,123.506114,2024-02-27 08:18:00
1900,Assault,High,17.381629,124.882236,2024-04-12 13:45:00
1901,Drug Possession,High,11.264723,117.443173,2024-07-30 18:49:00
1902,Traffic Accident,High,5.560181,123.840387,2024-10-09 06:23:00
1903,Vandalism,Low,18.958133,122.675647,2024-04-20 23:24:00
1904,Public Disturbance,Low,16.26617,117.568848,2024-08-13 09:38:00
1905,Assault,Critical,6.317596,119.450906,2024-08-03 06:07:00
1906,Drug Possession,Medium,8.921643,119.996611,2024-03-05 23:23:00
1907,Assault,High,14.94917,121.068153,2024-12-10 14:50:00
1908,Burglary,High,14.104089,117.54492,2024-03-31 06:28:00
1909,Public Disturbance,Low,10.08861,119.152876,2024-10-24 20:22:00
1910,Kidnapping,Critical,11.171587,121.637272,2024-08-16 09:21:00
1911,Traffic Accident,Medium,14.550813,121.565367,2024-07-10 09:14:00
1912,Robbery,High,15.374596,118.692985,2024-01-06 18:48:00
1913,Kidnapping,Critical,16.942837,119.197267,2024-04-25 04:50:00
1914,Fire Incident,Critical,16.953609,118.453564,2024-12-02 14:54:00
1915,Assault,Critical,11.522286,123.067329,2024-12-04 11:53:00
1916,Homicide,Critical,6.201516,124.049559,2024-10-16 01:06:00
1917,Fraud,Medium,10.621287,116.709187,2024-09-06 08:17:00
1918,Public Disturbance,Low,14.832072,121.238414,2024-07-21 16:57:00
1919,Terrorism Threat,Critical,5.535953,117.713152,2024-12-08 05:16:00
1920,Kidnapping,Critical,13.963029,119.522053,2024-01-23 19:24:00
1921,Fire Incident,Critical,5.873604,124.893869,2024-11-09 04:42:00
1922,Public Disturbance,Low,5.757085,125.548227,2024-11-03 23:04:00
1923,Burglary,High,13.899622,116.919504,2024-02-20 10:23:00
1924,Burglary,High,6.143928,125.611535,2024-11-24 17:09:00
1925,Fraud,Medium,14.375022,118.853919,2024-02-09 03:12:00
1926,Assault,Critical,9.788268,124.284937,2024-04-29 19:25:00
1927,Drug Trafficking,Critical,18.187183,121.297878,2024-04-27 00:14:00
1928,Fraud,High,17.776369,122.273486,2024-01-08 05:33:00
1929,Drug Trafficking,High,15.118132,122.363383,2024-04-15 07:22:00
1930,Domestic Violence,Critical,5.198615,125.861512,2024-04-17 09:30:00
1931,Public Disturbance,Medium,6.590496,126.669737,2024-10-22 22:07:00
1932,Burglary,Medium,18.83534,126.376561,2024-04-01 13:04:00
1933,Terrorism Threat,Critical,13.94483,122.362147,2024-01-27 13:38:00
1934,Drug Trafficking,High,10.882466,122.006949,2024-04-30 22:49:00
1935,Fire Incident,Critical,8.025922,118.307394,2024-05-19 04:44:00
1936,Theft,High,16.392911,116.178104,2024-08-11 12:36:00
1937,Homicide,Critical,14.79044,123.138028,2024-11-28 01:08:00
1938,Fraud,High,9.924206,125.110044,2024-11-06 02:15:00
1939,Domestic Violence,High,17.968884,121.047059,2024-09-28 16:46:00
1940,Drug Possession,Medium,12.59868,120.197197,2024-11-14 13:45:00
1941,Cybercrime,Medium,18.935085,124.865337,2024-03-16 14:14:00
1942,Assault,High,13.627645,120.524076,2024-12-27 11:18:00
1943,Homicide,Critical,13.869352,121.536977,2024-01-24 18:20:00
1944,Cybercrime,High,7.966196,124.545683,2024-10-04 11:51:00
1945,Homicide,Critical,7.737843,121.165317,2024-03-31 14:45:00
1946,Traffic Accident,High,10.781086,125.024598,2024-10-15 05:15:00
1947,Theft,High,15.950745,121.583169,2024-07-13 20:48:00
1948,Burglary,High,16.738778,124.74652,2024-10-28 23:41:00
1949,Vandalism,Low,17.602622,120.560123,2024-01-12 07:24:00
1950,Theft,Medium,16.067142,125.248466,2024-08-19 04:12:00
1951,Domestic Violence,High,18.428248,126.92112,2024-06-25 02:18:00
1952,Fire Incident,Critical,7.697246,123.088778,2024-02-07 13:26:00
1953,Fraud,Medium,18.151484,120.294529,2024-05-06 11:55:00
1954,Fire Incident,Critical,17.658399,121.690048,2024-11-14 12:08:00
1955,Vandalism,Low,14.940348,117.389633,2024-03-27 04:42:00
1956,Fire Incident,Critical,16.80243,122.900502,2024-07-08 11:51:00
1957,Drug Possession,High,7.852676,117.025919,2024-11-14 12:29:00
1958,Theft,Medium,5.389457,123.783335,2024-02-27 08:38:00
1959,Fire Incident,Critical,5.354058,124.075861,2024-11-26 09:05:00
1960,Traffic Accident,Medium,8.356106,125.877002,2024-08-04 05:05:00
1961,Drug Trafficking,High,15.168377,124.878071,2024-10-02 07:53:00
1962,Burglary,Medium,8.849508,126.284735,2024-01-17 20:24:00
1963,Homicide,Critical,6.553041,126.199189,2024-03-30 08:03:00
1964,Homicide,Critical,6.985695,118.881941,2024-05-11 12:41:00
1965,Assault,High,11.919431,119.97537,2024-05-31 10:34:00
1966,Fire Incident,Critical,6.409404,124.749856,2024-10-28 06:43:00
1967,Assault,Critical,18.42904,116.83944,2024-11-01 18:24:00
1968,Fire Incident,Critical,17.455989,122.96907,2024-11-24 07:40:00
1969,Drug Possession,Medium,9.18257,125.94002,2024-01-23 21:38:00
1970,Homicide,Critical,18.662822,126.931135,2024-12-18 08:57:00
1971,Theft,Medium,12.30448,118.799511,2024-03-29 13:00:00
1972,Drug Trafficking,High,12.503358,121.697944,2024-04-20 22:26:00
1973,Drug Trafficking,Critical,6.607038,118.386536,2024-08-26 12:10:00
1974,Kidnapping,Critical,8.076656,124.005183,2024-04-02 04:09:00
1975,Burglary,High,11.742048,126.485523,2024-09-10 19:24:00
1976,Cybercrime,High,15.432722,121.453819,2024-10-18 05:29:00
1977,Drug Trafficking,Critical,7.421433,123.557632,2024-07-23 16:16:00
1978,Fire Incident,Critical,6.440524,124.724686,2024-08-14 21:20:00
1979,Drug Possession,Medium,18.352669,121.36615,2024-11-20 21:10:00
1980,Fraud,High,16.422491,122.852021,2024-10-05 22:12:00
1981,Fraud,Medium,12.939988,120.113565,2024-02-16 19:08:00
1982,Terrorism Threat,Critical,7.341487,116.37136,2024-07-03 06:36:00
1983,Fraud,High,13.454349,125.649773,2024-09-13 12:04:00
1984,Fire Incident,Critical,5.419159,117.978947,2024-08-22 23:15:00
1985,Fraud,Medium,10.008423,116.799044,2024-09-27 15:14:00
1986,Traffic Accident,Medium,15.913204,117.34534,2024-08-19 23:44:00
1987,Theft,High,7.992814,122.242162,2024-08-22 03:41:00
1988,Vandalism,Low,10.398272,122.619821,2024-06-07 08:26:00
1989,Homicide,Critical,12.853422,123.878922,2024-02-24 11:38:00
1990,Fraud,High,9.448966,119.521335,2024-05-23 12:58:00
1991,Robbery,Critical,11.981114,126.892857,2024-11-02 17:39:00
1992,Homicide,Critical,6.737298,117.882537,2024-08-26 00:33:00
1993,Fire Incident,Critical,8.309907,116.233956,2024-01-13 23:42:00
1994,Theft,High,8.981121,125.258072,2024-10-20 07:37:00
1995,Robbery,High,9.723458,116.178995,2024-12-08 03:58:00
1996,Homicide,Critical,16.617903,120.565868,2024-08-07 04:19:00
1997,Burglary,High,15.551692,120.403788,2024-08-16 01:07:00
1998,Public Disturbance,Low,10.506585,123.661026,2024-11-27 00:23:00
1999,Public Disturbance,Low,16.803059,126.314741,2024-03-15 19:34:00
2000,Theft,Medium,5.669679,116.114356,2024-03-17 13:22:00
2001,Domestic Violence,Critical,8.168778,116.968184,2024-09-25 14:38:00
2002,Theft,Medium,8.635628,124.634384,2024-03-21 16:25:00
2003,Robbery,Critical,6.05059,119.622619,2024-10-03 09:13:00
2004,Burglary,Medium,17.948018,122.417985,2024-03-28 07:25:00
2005,Kidnapping,Critical,9.470658,117.628016,2024-10-27 22:50:00
2006,Terrorism Threat,Critical,14.355294,121.739401,2024-06-24 03:27:00
2007,Public Disturbance,Medium,18.668892,119.541025,2024-12-17 11:54:00
2008,Vandalism,Low,8.693368,119.258576,2024-03-01 06:56:00
2009,Traffic Accident,Medium,14.232731,124.087951,2024-05-29 22:12:00
2010,Assault,High,18.604713,116.662936,2024-01-10 13:25:00
2011,Drug Trafficking,Critical,16.45916,118.067092,2024-03-17 02:52:00
2012,Domestic Violence,High,16.395936,124.377628,2024-08-16 04:20:00
2013,Cybercrime,High,14.174051,125.325877,2024-03-17 22:33:00
2014,Kidnapping,Critical,8.062988,120.000082,2024-11-25 10:49:00
2015,Drug Trafficking,Critical,7.631349,119.056223,2024-04-29 13:32:00
2016,Cybercrime,Medium,7.062056,125.638159,2024-03-21 05:52:00
2017,Vandalism,Low,17.517373,118.057327,2024-01-21 19:34:00
2018,Public Disturbance,Medium,9.927396,117.301588,2024-03-02 05:10:00
2019,Traffic Accident,High,7.968924,120.366208,2024-11-09 17:37:00
2020,Domestic Violence,High,11.178768,120.067587,2024-02-05 18:41:00
2021,Fire Incident,Critical,15.248023,120.648472,2024-08-02 02:07:00
2022,Drug Trafficking,Critical,7.473031,119.035183,2024-12-25 10:34:00
2023,Fraud,Medium,14.536247,123.109793,2024-03-21 21:18:00
2024,Vandalism,Low,5.743929,116.392568,2024-07-12 19:48:00
2025,Vandalism,Low,12.449844,119.030054,2024-10-21 14:11:00
2026,Fire Incident,Critical,10.500396,118.418771,2024-07-14 08:18:00
2027,Public Disturbance,Low,7.394408,118.23933,2024-07-28 17:02:00
2028,Cybercrime,Medium,6.319396,121.535642,2024-12-13 03:57:00
2029,Cybercrime,Medium,7.383256,123.495867,2024-05-01 08:20:00
2030,Drug Possession,High,17.598169,117.56017,2024-01-10 06:33:00
2031,Public Disturbance,Medium,9.676758,117.952666,2024-07-11 02:48:00
2032,Assault,High,14.508841,125.383986,2024-09-13 10:09:00
2033,Public Disturbance,Low,11.836303,118.722615,2024-03-20 15:39:00
2034,Robbery,High,12.941734,126.894544,2024-06-15 05:36:00
2035,Drug Possession,Medium,15.853592,117.099917,2024-09-01 10:23:00
2036,Terrorism Threat,Critical,11.869266,119.858592,2024-07-06 09:20:00
2037,Public Disturbance,Medium,10.100051,116.149172,2024-09-13 18:35:00
2038,Cybercrime,High,17.479214,124.519789,2024-12-18 16:42:00
2039,Homicide,Critical,8.779124,121.712398,2024-01-16 02:14:00
2040,Kidnapping,Critical,18.700924,125.418921,2024-04-13 03:13:00
2041,Traffic Accident,High,5.432665,122.353426,2024-11-09 15:23:00
2042,Traffic Accident,Medium,15.421112,118.132263,2024-10-02 02:09:00
2043,Homicide,Critical,18.516343,125.648584,2024-11-23 03:33:00
2044,Drug Possession,High,17.744583,119.837296,2024-08-29 04:03:00
2045,Fire Incident,Critical,13.24807,126.397932,2024-07-20 03:46:00
2046,Cybercrime,Medium,5.5754,121.720855,2024-09-06 23:09:00
2047,Homicide,Critical,11.068435,121.005304,2024-09-09 16:13:00
2048,Cybercrime,Medium,18.572578,121.488197,2024-04-17 03:18:00
2049,Terrorism Threat,Critical,14.532923,121.755048,2024-07-30 00:18:00
2050,Drug Possession,High,11.815547,116.710781,2024-08-02 14:43:00
2051,Theft,High,5.573343,119.11319,2024-03-30 21:11:00
2052,Robbery,Critical,9.281501,120.733551,2024-01-01 11:12:00
2053,Robbery,Critical,6.928063,125.665943,2024-04-22 21:28:00
2054,Assault,Critical,6.99702,124.063584,2024-11-10 14:38:00
2055,Assault,Critical,8.064009,121.204955,2024-09-15 05:38:00
2056,Vandalism,Medium,10.915886,126.635975,2024-03-12 11:05:00
2057,Burglary,High,13.358543,117.906322,2024-11-13 08:26:00
2058,Domestic Violence,High,14.566497,118.194573,2024-04-08 19:22:00
2059,Fraud,Medium,9.214872,116.941577,2024-12-01 19:15:00
2060,Drug Possession,High,15.95368,125.172376,2024-03-10 22:27:00
2061,Kidnapping,Critical,12.372,123.635467,2024-09-17 08:47:00
2062,Terrorism Threat,Critical,9.958714,121.132078,2024-10-25 17:47:00
2063,Terrorism Threat,Critical,5.387421,122.148,2024-11-02 12:05:00
2064,Assault,High,13.61292,119.32629,2024-06-25 16:32:00
2065,Traffic Accident,Medium,13.692456,125.899037,2024-08-01 14:32:00
2066,Robbery,Critical,6.763102,123.370872,2024-12-03 00:09:00
2067,Terrorism Threat,Critical,16.748773,116.93125,2024-07-15 17:38:00
2068,Homicide,Critical,9.668768,117.07139,2024-07-30 14:11:00
2069,Public Disturbance,Medium,17.100398,117.335869,2024-02-08 14:35:00
2070,Drug Trafficking,High,12.86869,126.640063,2024-04-09 07:48:00
2071,Vandalism,Low,9.212491,119.419799,2024-01-05 16:44:00
2072,Public Disturbance,Low,6.605924,116.000393,2024-03-29 03:13:00
2073,Homicide,Critical,8.460885,117.139677,2024-01-18 22:54:00
2074,Terrorism Threat,Critical,10.469995,126.186489,2024-08-06 09:32:00
2075,Fire Incident,Critical,11.772073,118.024483,2024-06-20 01:39:00
2076,Burglary,High,17.030394,122.788744,2024-11-10 19:55:00
2077,Kidnapping,Critical,13.90676,118.032886,2024-06-24 06:13:00
2078,Drug Possession,Medium,11.666218,119.190398,2024-03-13 19:58:00
2079,Public Disturbance,Medium,14.347795,120.303081,2024-03-19 03:49:00
2080,Terrorism Threat,Critical,10.836551,120.673163,2024-01-21 08:49:00
2081,Cybercrime,High,6.681771,120.283723,2024-08-08 11:08:00
2082,Robbery,Critical,5.596845,125.977643,2024-04-11 10:30:00
2083,Terrorism Threat,Critical,17.353939,121.041852,2024-01-07 15:23:00
2084,Drug Possession,High,12.008937,125.471244,2024-06-02 11:38:00
2085,Traffic Accident,High,12.182632,117.919466,2024-04-20 05:57:00
2086,Traffic Accident,High,11.432744,125.445303,2024-04-11 23:21:00
2087,Burglary,High,17.928677,116.750311,2024-12-18 06:03:00
2088,Fire Incident,Critical,18.47577,122.66426,2024-05-11 08:16:00
2089,Burglary,Medium,14.768762,122.477373,2024-09-10 11:24:00
2090,Fire Incident,Critical,5.94598,116.32474,2024-04-25 21:51:00
2091,Vandalism,Low,14.313654,121.493773,2024-12-12 21:55:00
2092,Domestic Violence,High,18.738598,124.89411,2024-06-21 07:11:00
2093,Homicide,Critical,17.59712,117.913978,2024-10-06 16:20:00
2094,Fraud,Medium,5.866973,118.755322,2024-01-28 05:55:00
2095,Assault,Critical,15.686927,122.671866,2024-01-22 10:50:00
2096,Drug Possession,High,6.507254,120.944606,2024-04-07 00:07:00
2097,Drug Trafficking,High,8.534929,120.812663,2024-07-27 07:46:00
2098,Vandalism,Low,15.390155,120.774693,2024-05-20 00:36:00
2099,Assault,High,13.807619,123.355241,2024-05-28 05:06:00
2100,Robbery,High,17.506074,119.955171,2024-10-24 02:47:00
2101,Assault,Critical,7.594261,124.029748,2024-12-27 07:17:00
2102,Drug Trafficking,High,12.985181,121.211062,2024-09-13 09:29:00
2103,Traffic Accident,Medium,16.222342,120.827659,2024-09-30 21:08:00
2104,Assault,High,6.780693,121.689716,2024-03-14 11:34:00
2105,Homicide,Critical,11.981971,116.566269,2024-08-28 23:14:00
2106,Theft,Medium,16.498589,119.188861,2024-07-02 01:12:00
2107,Fire Incident,Critical,14.845826,116.747481,2024-04-24 22:51:00
2108,Cybercrime,Medium,12.481933,118.655382,2024-12-30 02:57:00
2109,Cybercrime,High,13.661029,122.005358,2024-03-21 17:40:00
2110,Public Disturbance,Medium,14.145248,116.355022,2024-11-02 20:35:00
2111,Burglary,Medium,9.683577,124.412095,2024-04-11 10:14:00
2112,Drug Trafficking,Critical,17.93844,123.296697,2024-02-15 09:16:00
2113,Vandalism,Medium,6.020767,126.427974,2024-01-26 17:59:00
2114,Traffic Accident,Medium,18.298709,122.579624,2024-02-28 16:28:00
2115,Public Disturbance,Low,8.787118,116.459151,2024-01-26 22:09:00
2116,Public Disturbance,Low,14.104718,120.746671,2024-08-08 22:37:00
2117,Vandalism,Low,18.037451,116.289892,2024-05-22 20:23:00
2118,Fire Incident,Critical,14.547177,124.117159,2024-12-17 02:35:00
2119,Robbery,Critical,15.719541,123.649846,2024-11-08 21:52:00
2120,Fraud,Medium,6.618165,117.297918,2024-09-24 18:10:00
2121,Traffic Accident,Medium,9.803759,126.098754,2024-06-22 10:19:00
2122,Vandalism,Low,13.240645,118.498385,2024-02-03 08:03:00
2123,Theft,Medium,16.376706,116.842728,2024-04-02 06:31:00
2124,Terrorism Threat,Critical,7.528309,116.480914,2024-09-11 14:52:00
2125,Vandalism,Medium,6.816027,120.376005,2024-03-30 02:40:00
2126,Assault,High,8.502784,121.980108,2024-12-26 09:30:00
2127,Traffic Accident,Medium,11.209586,119.329908,2024-09-24 04:37:00
2128,Cybercrime,Medium,12.375819,118.942888,2024-03-17 00:08:00
2129,Robbery,Critical,17.605955,123.760518,2024-12-20 01:05:00
2130,Burglary,Medium,7.849769,117.508446,2024-06-16 20:54:00
2131,Cybercrime,Medium,6.718473,123.974018,2024-04-13 08:57:00
2132,Robbery,High,14.776787,123.148989,2024-11-26 10:04:00
2133,Homicide,Critical,5.298055,125.199577,2024-07-15 19:48:00
2134,Burglary,High,9.20578,126.616061,2024-02-13 11:41:00
2135,Burglary,High,11.935005,125.490501,2024-10-07 02:28:00
2136,Terrorism Threat,Critical,5.621818,118.263031,2024-05-14 07:05:00
2137,Fraud,Medium,14.245634,116.344367,2024-09-10 06:19:00
2138,Theft,High,17.917782,125.981945,2024-06-06 16:22:00
2139,Theft,High,15.161008,122.836836,2024-11-07 07:57:00
2140,Robbery,High,12.746118,126.47721,2024-07-28 07:00:00
2141,Terrorism Threat,Critical,10.93369,123.911422,2024-07-08 09:35:00
2142,Drug Possession,High,11.542655,126.918744,2024-06-22 11:19:00
2143,Kidnapping,Critical,17.707976,119.087701,2024-07-18 19:21:00
2144,Assault,High,15.798749,119.254074,2024-10-14 08:09:00
2145,Robbery,Critical,10.063728,123.251529,2024-01-09 23:38:00
2146,Homicide,Critical,9.296532,123.268541,2024-07-11 14:46:00
2147,Drug Possession,High,11.47814,120.839002,2024-12-05 15:37:00
2148,Robbery,Critical,11.722911,125.287579,2024-06-07 15:04:00
2149,Fraud,Medium,13.113985,116.875016,2024-08-16 16:00:00
2150,Assault,Critical,7.517255,124.425745,2024-07-20 01:58:00
2151,Burglary,High,6.781115,122.93372,2024-04-16 23:17:00
2152,Robbery,High,6.602252,116.42352,2024-11-16 14:57:00
2153,Domestic Violence,High,12.747708,118.507477,2024-07-07 15:18:00
2154,Burglary,Medium,14.497429,125.432393,2024-09-14 06:58:00
2155,Robbery,High,9.896215,116.852271,2024-11-19 04:11:00
2156,Homicide,Critical,12.154497,118.606766,2024-08-25 05:34:00
2157,Traffic Accident,High,5.999504,120.691229,2024-07-25 03:15:00
2158,Kidnapping,Critical,5.345724,122.676634,2024-09-19 08:28:00
2159,Domestic Violence,Critical,17.563491,120.121872,2024-08-02 03:07:00
2160,Theft,Medium,10.156227,119.199599,2024-04-19 06:32:00
2161,Theft,Medium,13.526534,124.888376,2024-09-07 12:45:00
2162,Drug Trafficking,Critical,16.630175,116.358595,2024-04-19 06:44:00
2163,Fire Incident,Critical,15.676566,123.141333,2024-02-26 07:06:00
2164,Vandalism,Medium,12.545543,117.333666,2024-02-07 10:49:00
2165,Public Disturbance,Medium,9.437151,118.14526,2024-08-01 09:41:00
2166,Vandalism,Medium,8.403027,124.444078,2024-09-20 13:47:00
2167,Vandalism,Medium,9.407429,126.696365,2024-06-24 12:35:00
2168,Terrorism Threat,Critical,15.259177,125.682495,2024-09-20 12:19:00
2169,Assault,Critical,12.8464,116.840881,2024-09-20 19:35:00
2170,Public Disturbance,Low,11.285552,120.607353,2024-04-01 05:26:00
2171,Vandalism,Medium,14.437472,123.324929,2024-07-08 12:42:00
2172,Cybercrime,High,9.393821,116.896566,2024-11-02 13:54:00
2173,Kidnapping,Critical,13.064165,122.958927,2024-05-24 06:07:00
2174,Drug Possession,High,5.217172,117.328677,2024-07-10 18:49:00
2175,Public Disturbance,Low,6.769571,116.374832,2024-11-10 03:36:00
2176,Theft,Medium,18.859069,117.456155,2024-10-09 14:47:00
2177,Fraud,High,6.784342,123.666216,2024-06-24 19:22:00
2178,Cybercrime,Medium,9.715316,125.071871,2024-09-02 03:13:00
2179,Homicide,Critical,18.917877,116.497615,2024-09-15 11:20:00
2180,Terrorism Threat,Critical,17.749439,122.939152,2024-11-13 06:14:00
2181,Cybercrime,High,14.801592,124.067874,2024-03-02 00:19:00
2182,Kidnapping,Critical,17.538388,122.529086,2024-09-26 08:00:00
2183,Terrorism Threat,Critical,10.311244,120.824457,2024-07-22 09:06:00
2184,Homicide,Critical,8.25169,121.426228,2024-02-05 03:53:00
2185,Fraud,High,9.519201,119.504361,2024-05-09 22:02:00
2186,Kidnapping,Critical,5.587082,126.395579,2024-06-02 09:54:00
2187,Fraud,High,13.05193,122.770252,2024-03-13 10:18:00
2188,Traffic Accident,High,7.318296,119.166275,2024-12-20 08:34:00
2189,Terrorism Threat,Critical,8.130867,117.862528,2024-07-07 21:51:00
2190,Homicide,Critical,17.943222,123.33077,2024-04-12 16:12:00
2191,Homicide,Critical,7.895804,125.22669,2024-05-02 22:54:00
2192,Theft,Medium,18.437994,121.938127,2024-05-22 02:11:00
2193,Theft,High,16.655063,116.28355,2024-05-27 22:08:00
